Sample,Sample detail,Fieldwork end date,Full fieldwork dates,Parliament,Sample size,Pollster,Category,Sub-category,Question detail,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,source_file,sheet
,,,,,,,current_vote,Some other party,Q:VI_R_Final. Headline GE voting intention,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,,,,,,,,,,,VI-17-05-2019-Web-Tables.xlsx,VI_R_Final
,,,,,,,historic_vote,Remain,Q:VI_R_Final. Headline GE voting intention,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,18.9,38.3,22.3,1.1,6.0,6.5,4.2,1.2,0.2,,VI-17-05-2019-Web-Tables.xlsx,VI_R_Final
,,,,,,,historic_vote,Leave,Q:VI_R_Final. Headline GE voting intention,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,25.8,16.6,4.0,3.0,1.6,2.0,1.2,45.2,0.7,,VI-17-05-2019-Web-Tables.xlsx,VI_R_Final
,,,,,,,historic_vote,Did not vote,Q:VI_R_Final. Headline GE voting intention,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,12.4,31.7,25.4,7.6,7.2,7.0,,8.7,,,VI-17-05-2019-Web-Tables.xlsx,VI_R_Final
,,,,,,,historic_vote,2017 Conservative Remainers,Q:VI_R_Final. Headline GE voting intention,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,75.4,1.9,5.5,1.4,,1.7,9.2,5.0,,,VI-17-05-2019-Web-Tables.xlsx,VI_R_Final
,,,,,,,historic_vote,2017 Conservative Leavers,Q:VI_R_Final. Headline GE voting intention,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,39.5,1.2,1.5,2.7,,1.5,1.1,52.6,,,VI-17-05-2019-Web-Tables.xlsx,VI_R_Final
,,,,,,,historic_vote,2017 Labour Remainers,Q:VI_R_Final. Headline GE voting intention,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,2.3,69.2,17.0,,1.4,7.0,2.0,,,,VI-17-05-2019-Web-Tables.xlsx,VI_R_Final
,,,,,,,historic_vote,2017 Labour Leavers,Q:VI_R_Final. Headline GE voting intention,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,0.8,64.9,7.4,0.6,0.4,1.1,0.9,23.0,0.9,,VI-17-05-2019-Web-Tables.xlsx,VI_R_Final
,,,,,,,gender,Male,Q:VI_R_Final. Headline GE voting intention,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,22.4,26.3,12.3,2.8,3.4,3.4,2.4,26.3,0.4,,VI-17-05-2019-Web-Tables.xlsx,VI_R_Final
,,,,,,,gender,Female,Q:VI_R_Final. Headline GE voting intention,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,22.5,26.7,12.7,1.7,3.9,4.8,2.6,23.8,0.5,,VI-17-05-2019-Web-Tables.xlsx,VI_R_Final
,,,,,,,age,18-34,Q:VI_R_Final. Headline GE voting intention,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,15.2,46.4,14.6,4.3,2.7,4.8,1.4,8.9,0.7,,VI-17-05-2019-Web-Tables.xlsx,VI_R_Final
,,,,,,,age,35-44,Q:VI_R_Final. Headline GE voting intention,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,14.6,32.7,15.4,2.2,6.2,4.4,4.3,19.9,0.4,,VI-17-05-2019-Web-Tables.xlsx,VI_R_Final
,,,,,,,age,45-54,Q:VI_R_Final. Headline GE voting intention,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,26.1,22.0,12.5,1.2,4.0,4.4,2.5,25.7,1.0,,VI-17-05-2019-Web-Tables.xlsx,VI_R_Final
,,,,,,,age,55-64,Q:VI_R_Final. Headline GE voting intention,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,20.6,24.1,10.7,2.2,3.4,5.1,2.0,31.0,0.1,,VI-17-05-2019-Web-Tables.xlsx,VI_R_Final
,,,,,,,age,65+,Q:VI_R_Final. Headline GE voting intention,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,31.2,11.3,10.2,1.4,3.1,2.5,2.7,37.2,0.0,,VI-17-05-2019-Web-Tables.xlsx,VI_R_Final
,,,,,,,region,North,Q:VI_R_Final. Headline GE voting intention,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,21.5,38.4,8.0,1.4,,5.8,1.5,23.5,,,VI-17-05-2019-Web-Tables.xlsx,VI_R_Final
,,,,,,,region,Midands,Q:VI_R_Final. Headline GE voting intention,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,20.3,26.2,14.1,0.7,,4.2,1.8,32.7,0.1,,VI-17-05-2019-Web-Tables.xlsx,VI_R_Final
,,,,,,,region,London,Q:VI_R_Final. Headline GE voting intention,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,26.1,34.9,20.3,1.4,,2.4,2.0,11.5,1.3,,VI-17-05-2019-Web-Tables.xlsx,VI_R_Final
,,,,,,,region,South,Q:VI_R_Final. Headline GE voting intention,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,24.2,19.5,14.4,2.9,,4.1,4.1,30.3,0.4,,VI-17-05-2019-Web-Tables.xlsx,VI_R_Final
,,,,,,,region,Wales,Q:VI_R_Final. Headline GE voting intention,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,18.8,36.6,4.2,5.4,,0.4,3.5,21.0,,,VI-17-05-2019-Web-Tables.xlsx,VI_R_Final
,,,,,,,region,Scotland,Q:VI_R_Final. Headline GE voting intention,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,19.4,7.4,8.5,3.7,36.9,4.2,,18.6,1.2,,VI-17-05-2019-Web-Tables.xlsx,VI_R_Final
,,,,,,,region,Northern Ireland,Q:VI_R_Final. Headline GE voting intention,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,,,,,,,,,,,VI-17-05-2019-Web-Tables.xlsx,VI_R_Final
,,,,,,,class,ABC1,Q:VI_R_Final. Headline GE voting intention,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,24.6,25.6,15.7,1.7,3.7,5.0,3.5,19.4,0.3,,VI-17-05-2019-Web-Tables.xlsx,VI_R_Final
,,,,,,,class,C2DE,Q:VI_R_Final. Headline GE voting intention,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,20.1,27.5,8.8,2.9,3.7,3.0,1.3,31.7,0.6,,VI-17-05-2019-Web-Tables.xlsx,VI_R_Final
,,,,,,,current_vote,Conservative,Q:VI_R_Final. Headline GE voting intention,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,97.4,2.1,,,,,,0.5,,,VI-17-05-2019-Web-Tables.xlsx,VI_R_Final
,,,,,,,current_vote,Labour,Q:VI_R_Final. Headline GE voting intention,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,,99.0,1.0,,,,,,,,VI-17-05-2019-Web-Tables.xlsx,VI_R_Final
,,,,,,,current_vote,Liberal Democrat,Q:VI_R_Final. Headline GE voting intention,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,2.4,10.8,83.9,,0.2,1.2,1.4,,,,VI-17-05-2019-Web-Tables.xlsx,VI_R_Final
,,,,,,,current_vote,UK Independence Party (UKIP),Q:VI_R_Final. Headline GE voting intention,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,4.1,,13.2,67.0,,11.9,,,3.9,,VI-17-05-2019-Web-Tables.xlsx,VI_R_Final
,,,,,,,current_vote,Scottish National Party (SNP),Q:VI_R_Final. Headline GE voting intention,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,,,2.7,,96.9,0.4,,,,,VI-17-05-2019-Web-Tables.xlsx,VI_R_Final
,,,,,,,current_vote,Plaid Cymru,Q:VI_R_Final. Headline GE voting intention,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,,25.7,,,,,,,,,VI-17-05-2019-Web-Tables.xlsx,VI_R_Final
,,,,,,,current_vote,Green,Q:VI_R_Final. Headline GE voting intention,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,1.1,33.6,10.7,,2.5,51.4,0.7,,,,VI-17-05-2019-Web-Tables.xlsx,VI_R_Final
,,,,,,,current_vote,Change UK - The Independent Group,Q:VI_R_Final. Headline GE voting intention,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,8.8,5.8,1.4,,,1.9,79.4,2.7,,,VI-17-05-2019-Web-Tables.xlsx,VI_R_Final
,,,,,,,current_vote,The Brexit Party,Q:VI_R_Final. Headline GE voting intention,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,17.8,3.7,0.5,1.7,0.5,0.2,0.5,75.1,,,VI-17-05-2019-Web-Tables.xlsx,VI_R_Final
,,,,,,,current_vote,Other,Q:VI_R_Final. Headline GE voting intention,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,16.4,,,,,37.3,,42.7,3.5,,VI-17-05-2019-Web-Tables.xlsx,VI_R_Final
,,,,,,,total,Total,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,17.6,23.5,10.7,2.2,2.8,4.1,2.0,17.9,0.4,,VI-17-05-2019-Web-Tables.xlsx,VI_all_parties
,,,,,,,current_vote,Conservative,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,,,,,,,,,,,VI-17-05-2019-Web-Tables.xlsx,VI_all_parties
,,,,,,,current_vote,Labour,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,,,,,,,,,,,VI-17-05-2019-Web-Tables.xlsx,VI_all_parties
,,,,,,,current_vote,Liberal Democrat,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,,,,,,,,,,,VI-17-05-2019-Web-Tables.xlsx,VI_all_parties
,,,,,,,current_vote,UK Independence Party (UKIP),"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,,,,,,,,,,,VI-17-05-2019-Web-Tables.xlsx,VI_all_parties
,,,,,,,current_vote,Scottish National Party (SNP),"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,,,,,,,,,,,VI-17-05-2019-Web-Tables.xlsx,VI_all_parties
,,,,,,,current_vote,Plaid Cymru,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,,,,,,,,,,,VI-17-05-2019-Web-Tables.xlsx,VI_all_parties
,,,,,,,current_vote,Green,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,,,,,,,,,,,VI-17-05-2019-Web-Tables.xlsx,VI_all_parties
,,,,,,,current_vote,Change UK - The Independent Group,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,,,,,,,,,,,VI-17-05-2019-Web-Tables.xlsx,VI_all_parties
,,,,,,,current_vote,The Brexit Party,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,,,,,,,,,,,VI-17-05-2019-Web-Tables.xlsx,VI_all_parties
,,,,,,,current_vote,Some other party,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,,,,,,,,,,,VI-17-05-2019-Web-Tables.xlsx,VI_all_parties
,,,,,,,historic_vote,Remain,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,15.2,33.7,17.9,1.4,4.3,5.8,3.4,1.0,0.3,,VI-17-05-2019-Web-Tables.xlsx,VI_all_parties
,,,,,,,historic_vote,Leave,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,21.4,14.9,4.0,2.7,1.4,1.9,0.8,35.8,0.5,,VI-17-05-2019-Web-Tables.xlsx,VI_all_parties
,,,,,,,historic_vote,Did not vote,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,7.1,17.6,10.9,3.1,2.4,8.6,1.1,2.7,0.8,,VI-17-05-2019-Web-Tables.xlsx,VI_all_parties
,,,,,,,historic_vote,2017 Conservative Remainers,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,62.2,2.3,6.9,0.9,,3.1,6.4,4.3,,,VI-17-05-2019-Web-Tables.xlsx,VI_all_parties
,,,,,,,historic_vote,2017 Conservative Leavers,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,36.1,0.9,1.6,2.2,,1.2,0.9,45.1,,,VI-17-05-2019-Web-Tables.xlsx,VI_all_parties
,,,,,,,historic_vote,2017 Labour Remainers,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,1.6,62.4,12.6,,0.9,5.6,1.7,,,,VI-17-05-2019-Web-Tables.xlsx,VI_all_parties
,,,,,,,historic_vote,2017 Labour Leavers,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,0.5,53.4,5.5,0.8,0.3,1.7,0.6,16.6,0.6,,VI-17-05-2019-Web-Tables.xlsx,VI_all_parties
,,,,,,,gender,Male,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,19.0,24.0,11.6,2.7,3.0,3.6,2.3,20.2,0.4,,VI-17-05-2019-Web-Tables.xlsx,VI_all_parties
,,,,,,,gender,Female,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,16.3,22.9,9.9,1.7,2.5,4.6,1.7,15.7,0.4,,VI-17-05-2019-Web-Tables.xlsx,VI_all_parties
,,,,,,,age,18-34,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,10.3,35.7,11.1,4.2,1.6,5.5,1.2,5.2,0.6,,VI-17-05-2019-Web-Tables.xlsx,VI_all_parties
,,,,,,,age,35-44,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,13.7,27.1,12.9,1.4,4.1,4.9,4.0,14.0,0.7,,VI-17-05-2019-Web-Tables.xlsx,VI_all_parties
,,,,,,,age,45-54,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,21.5,20.6,10.4,1.3,3.1,3.5,2.0,19.8,0.6,,VI-17-05-2019-Web-Tables.xlsx,VI_all_parties
,,,,,,,age,55-64,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,17.3,20.2,9.4,1.8,2.8,3.9,1.4,25.0,0.2,,VI-17-05-2019-Web-Tables.xlsx,VI_all_parties
,,,,,,,age,65+,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,26.4,10.1,9.7,1.1,2.9,2.5,2.0,30.1,0.0,,VI-17-05-2019-Web-Tables.xlsx,VI_all_parties
,,,,,,,region,North,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,17.1,30.3,9.4,1.8,,5.7,1.3,17.4,,,VI-17-05-2019-Web-Tables.xlsx,VI_all_parties
,,,,,,,region,Midands,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,18.3,22.5,8.8,2.4,,3.3,1.3,19.5,0.0,,VI-17-05-2019-Web-Tables.xlsx,VI_all_parties
,,,,,,,region,London,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,17.0,35.0,15.4,0.8,,3.5,2.1,9.4,1.4,,VI-17-05-2019-Web-Tables.xlsx,VI_all_parties
,,,,,,,region,South,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,19.0,17.4,12.6,2.4,,4.0,3.2,21.8,0.5,,VI-17-05-2019-Web-Tables.xlsx,VI_all_parties
,,,,,,,region,Wales,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,14.0,30.8,3.9,3.9,,2.5,3.3,18.4,,,VI-17-05-2019-Web-Tables.xlsx,VI_all_parties
,,,,,,,region,Scotland,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,15.2,7.1,7.5,2.9,31.8,3.5,,14.4,0.8,,VI-17-05-2019-Web-Tables.xlsx,VI_all_parties
,,,,,,,region,Northern Ireland,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,,,,,,,,,,,VI-17-05-2019-Web-Tables.xlsx,VI_all_parties
,,,,,,,class,ABC1,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,20.0,23.6,12.9,1.6,2.6,4.9,2.9,13.9,0.3,,VI-17-05-2019-Web-Tables.xlsx,VI_all_parties
,,,,,,,class,C2DE,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,14.8,23.2,8.2,2.8,3.0,3.2,1.0,22.4,0.6,,VI-17-05-2019-Web-Tables.xlsx,VI_all_parties
,,,,,,,current_vote,Conservative,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,96.0,2.0,,,,,,0.5,,,VI-17-05-2019-Web-Tables.xlsx,VI_all_parties
,,,,,,,current_vote,Labour,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,Some other party,,,97.7,0.9,,,,,,,,VI-17-05-2019-Web-Tables.xlsx,VI_all_parties
